Timestamp,FPS,Processing_Latency_ms,Landmark_Status,Prediction_Confidence,Predicted_Gesture_ID,CPU_Usage_%,Memory_Usage_MB
2025-12-04 08:42:00.532178,0.00,0.00,Not Detected,0.0000,N/A,0.0,4091.6
2025-12-04 08:42:01.540075,0.00,0.00,Not Detected,0.0000,N/A,24.7,3987.3
2025-12-04 08:42:02.552347,0.00,0.00,Not Detected,0.0000,N/A,23.2,3994.1
2025-12-04 08:42:03.553434,0.00,0.00,Not Detected,0.0000,N/A,19.2,3995.9
2025-12-04 08:42:04.570241,0.00,0.00,Not Detected,0.0000,N/A,19.9,3928.4
2025-12-04 08:42:05.576524,0.00,0.00,Not Detected,0.0000,N/A,18.8,3914.1
2025-12-04 08:42:06.582843,0.00,0.00,Not Detected,0.0000,N/A,19.4,3891.9
2025-12-04 08:42:07.593547,0.00,0.00,Not Detected,0.0000,N/A,18.9,3890.4
2025-12-04 08:42:08.602394,0.00,0.00,Not Detected,0.0000,N/A,19.2,3887.8
2025-12-04 08:42:09.614764,0.00,0.00,Not Detected,0.0000,N/A,19.5,3888.0
2025-12-04 08:42:10.625215,0.00,0.00,Not Detected,0.0000,N/A,19.2,3886.2
2025-12-04 08:42:11.637131,0.00,0.00,Not Detected,0.0000,N/A,18.6,3886.4
2025-12-04 08:42:12.642771,0.00,0.00,Not Detected,0.0000,N/A,19.9,3886.0
2025-12-04 08:42:13.651733,0.00,0.00,Not Detected,0.0000,N/A,19.0,3886.6
2025-12-04 08:42:14.653425,0.00,0.00,Not Detected,0.0000,N/A,20.9,3901.4
2025-12-04 08:42:15.656810,0.00,0.00,Not Detected,0.0000,N/A,21.4,3901.9
2025-12-04 08:42:16.661318,0.00,0.00,Not Detected,0.0000,N/A,12.6,3917.4
2025-12-04 08:42:17.667402,0.00,0.00,Not Detected,0.0000,N/A,11.0,3906.2
2025-12-04 08:42:18.673772,0.00,0.00,Not Detected,0.0000,N/A,10.6,3905.8
2025-12-04 08:42:19.676794,0.00,0.00,Not Detected,0.0000,N/A,13.0,3907.8
2025-12-04 08:42:20.685740,0.00,0.00,Not Detected,0.0000,N/A,11.7,3906.1
2025-12-04 08:42:21.698269,0.00,0.00,Not Detected,0.0000,N/A,10.6,3907.2
2025-12-04 08:42:22.702506,0.00,0.00,Not Detected,0.0000,N/A,11.1,3911.4
2025-12-04 08:42:23.709227,0.00,0.00,Not Detected,0.0000,N/A,16.2,3925.5
2025-12-04 08:42:24.718922,0.00,0.00,Not Detected,0.0000,N/A,11.9,3924.8
2025-12-04 08:42:25.725812,0.00,0.00,Not Detected,0.0000,N/A,11.0,3923.6
2025-12-04 08:42:26.737655,0.00,0.00,Not Detected,0.0000,N/A,11.2,3924.1
2025-12-04 08:42:27.747538,0.00,0.00,Not Detected,0.0000,N/A,12.3,3920.0
2025-12-04 08:42:28.751122,0.00,0.00,Not Detected,0.0000,N/A,12.5,3920.4
2025-12-04 08:42:29.752550,0.00,0.00,Not Detected,0.0000,N/A,11.4,3919.3
2025-12-04 08:42:30.761669,0.00,0.00,Not Detected,0.0000,N/A,10.7,3918.8
2025-12-04 08:42:31.769515,0.00,0.00,Not Detected,0.0000,N/A,11.6,3922.7
2025-12-04 08:42:32.782897,0.00,0.00,Not Detected,0.0000,N/A,12.4,3918.6
2025-12-04 08:42:33.787171,0.00,0.00,Not Detected,0.0000,N/A,13.9,3923.1
2025-12-04 08:42:34.788152,0.00,0.00,Not Detected,0.0000,N/A,13.4,3919.8
2025-12-04 08:42:35.798982,0.00,0.00,Not Detected,0.0000,N/A,10.2,3923.4
2025-12-04 08:42:36.803230,0.00,0.00,Not Detected,0.0000,N/A,11.5,3923.7
2025-12-04 08:42:37.809304,0.00,0.00,Not Detected,0.0000,N/A,10.6,3922.3
2025-12-04 08:42:38.810863,0.00,0.00,Not Detected,0.0000,N/A,11.1,3926.8
2025-12-04 08:42:39.816602,0.00,0.00,Not Detected,0.0000,N/A,10.7,3922.6
2025-12-04 08:42:40.822583,0.00,0.00,Not Detected,0.0000,N/A,10.6,3925.6
2025-12-04 08:42:41.834246,0.00,0.00,Not Detected,0.0000,N/A,11.6,3925.8
2025-12-04 08:42:42.844708,0.00,0.00,Not Detected,0.0000,N/A,11.2,3923.6
2025-12-04 08:42:43.847400,0.00,0.00,Not Detected,0.0000,N/A,10.8,3946.7
2025-12-04 08:42:44.847910,0.00,0.00,Not Detected,0.0000,N/A,11.8,3939.3
2025-12-04 08:42:45.861715,0.00,0.00,Not Detected,0.0000,N/A,10.9,3924.4
2025-12-04 08:42:46.870193,0.00,0.00,Not Detected,0.0000,N/A,10.9,3924.4
2025-12-04 08:42:47.880863,0.00,0.00,Not Detected,0.0000,N/A,11.1,3925.7
2025-12-04 08:42:48.889430,0.00,0.00,Not Detected,0.0000,N/A,11.3,3926.7
2025-12-04 08:42:49.891805,0.00,0.00,Not Detected,0.0000,N/A,11.1,3925.7
2025-12-04 08:42:50.900450,0.00,0.00,Not Detected,0.0000,N/A,11.6,3927.7
2025-12-04 08:42:51.911931,0.00,0.00,Not Detected,0.0000,N/A,10.5,3927.3
2025-12-04 08:42:52.913761,0.00,0.00,Not Detected,0.0000,N/A,11.3,3927.1
2025-12-04 08:42:53.920247,0.00,0.00,Not Detected,0.0000,N/A,11.1,3927.2
2025-12-04 08:42:54.922619,0.00,0.00,Not Detected,0.0000,N/A,11.9,3927.3
2025-12-04 08:42:55.926979,0.00,0.00,Not Detected,0.0000,N/A,11.1,3927.7
2025-12-04 08:42:56.939848,0.00,0.00,Not Detected,0.0000,N/A,10.7,3927.5
2025-12-04 08:42:57.947269,0.00,0.00,Not Detected,0.0000,N/A,11.1,3927.3
2025-12-04 08:42:58.949830,0.00,0.00,Not Detected,0.0000,N/A,10.9,3927.4
2025-12-04 08:42:59.953189,0.00,0.00,Not Detected,0.0000,N/A,11.0,3927.0
2025-12-04 08:43:00.965078,0.00,0.00,Not Detected,0.0000,N/A,11.2,3929.0
2025-12-04 08:43:01.972588,0.00,0.00,Not Detected,0.0000,N/A,11.4,3927.6
2025-12-04 08:43:02.982200,0.00,0.00,Not Detected,0.0000,N/A,11.1,3927.4
2025-12-04 08:43:03.994298,0.00,0.00,Not Detected,0.0000,N/A,11.0,3927.5
2025-12-04 08:43:04.997442,0.00,0.00,Not Detected,0.0000,N/A,11.4,3928.8
2025-12-04 08:43:06.007679,0.00,0.00,Not Detected,0.0000,N/A,16.0,3934.7
2025-12-04 08:43:07.014852,0.00,0.00,Not Detected,0.0000,N/A,11.4,3934.2
2025-12-04 08:43:08.017105,0.00,0.00,Not Detected,0.0000,N/A,11.0,3934.4
