Timestamp,FPS,Processing_Latency_ms,Landmark_Status,Prediction_Confidence,Predicted_Gesture_ID,CPU_Usage_%,Memory_Usage_MB
2025-12-04 09:26:27.974378,0.00,0.00,Not Detected,0.0000,N/A,0.0,3892.3
2025-12-04 09:26:28.986535,0.00,0.00,Not Detected,0.0000,N/A,20.3,3856.4
2025-12-04 09:26:29.994441,0.00,0.00,Not Detected,0.0000,N/A,23.3,3802.5
2025-12-04 09:26:31.003005,0.00,0.00,Not Detected,0.0000,N/A,21.2,3815.8
2025-12-04 09:26:32.017529,0.00,0.00,Not Detected,0.0000,N/A,21.8,3732.5
2025-12-04 09:26:33.031804,0.00,0.00,Not Detected,0.0000,N/A,21.5,3703.2
2025-12-04 09:26:34.037580,0.00,0.00,Not Detected,0.0000,N/A,21.4,3706.0
2025-12-04 09:26:35.054978,0.00,0.00,Not Detected,0.0000,N/A,21.2,3706.1
2025-12-04 09:26:36.056860,0.00,0.00,Not Detected,0.0000,N/A,21.0,3701.6
2025-12-04 09:26:37.065202,0.00,0.00,Not Detected,0.0000,N/A,20.2,3705.8
2025-12-04 09:26:38.068244,0.00,0.00,Not Detected,0.0000,N/A,21.2,3729.9
2025-12-04 09:26:39.068530,0.00,0.00,Not Detected,0.0000,N/A,22.4,3725.5
2025-12-04 09:26:40.073508,0.00,0.00,Not Detected,0.0000,N/A,21.8,3765.8
2025-12-04 09:26:41.074165,0.00,0.00,Not Detected,0.0000,N/A,11.4,3791.1
2025-12-04 09:26:42.082397,0.00,0.00,Not Detected,0.0000,N/A,12.0,3769.5
2025-12-04 09:26:43.092169,0.00,0.00,Not Detected,0.0000,N/A,15.1,3735.1
2025-12-04 09:26:44.101589,0.00,0.00,Not Detected,0.0000,N/A,13.9,3746.9
2025-12-04 09:26:45.113522,0.00,0.00,Not Detected,0.0000,N/A,11.0,3745.6
2025-12-04 09:26:46.125595,0.00,0.00,Not Detected,0.0000,N/A,11.0,3748.0
2025-12-04 09:26:47.130992,0.00,0.00,Not Detected,0.0000,N/A,11.4,3747.7
2025-12-04 09:26:48.138115,0.00,0.00,Not Detected,0.0000,N/A,11.0,3750.0
2025-12-04 09:26:49.144769,0.00,0.00,Not Detected,0.0000,N/A,11.5,3746.7
2025-12-04 09:26:50.147544,0.00,0.00,Not Detected,0.0000,N/A,10.9,3751.2
2025-12-04 09:26:51.155071,0.00,0.00,Not Detected,0.0000,N/A,14.3,3749.8
2025-12-04 09:26:52.164043,0.00,0.00,Not Detected,0.0000,N/A,13.7,3750.7
2025-12-04 09:26:53.168160,0.00,0.00,Not Detected,0.0000,N/A,14.2,3751.5
2025-12-04 09:26:54.168322,0.00,0.00,Not Detected,0.0000,N/A,13.7,3748.9
2025-12-04 09:26:55.174202,0.00,0.00,Not Detected,0.0000,N/A,11.3,3753.0
2025-12-04 09:26:56.181851,0.00,0.00,Not Detected,0.0000,N/A,10.9,3749.5
2025-12-04 09:26:57.190423,0.00,0.00,Not Detected,0.0000,N/A,13.3,3749.4
2025-12-04 09:26:58.196761,0.00,0.00,Not Detected,0.0000,N/A,14.7,3749.1
2025-12-04 09:26:59.196980,0.00,0.00,Not Detected,0.0000,N/A,15.3,3747.0
2025-12-04 09:27:00.207100,0.00,0.00,Not Detected,0.0000,N/A,12.0,3773.1
2025-12-04 09:27:01.213750,0.00,0.00,Not Detected,0.0000,N/A,14.2,3784.1
2025-12-04 09:27:02.216649,0.00,0.00,Not Detected,0.0000,N/A,16.6,3784.2
2025-12-04 09:27:03.221990,0.00,0.00,Not Detected,0.0000,N/A,10.9,3761.5
2025-12-04 09:27:04.232027,0.00,0.00,Not Detected,0.0000,N/A,12.0,3745.3
2025-12-04 09:27:05.243565,0.00,0.00,Not Detected,0.0000,N/A,11.0,3744.8
2025-12-04 09:27:06.251217,0.00,0.00,Not Detected,0.0000,N/A,10.7,3745.4
2025-12-04 09:27:07.256249,0.00,0.00,Not Detected,0.0000,N/A,11.4,3744.8
2025-12-04 09:27:08.256613,0.00,0.00,Not Detected,0.0000,N/A,10.9,3746.9
2025-12-04 09:27:09.258281,0.00,0.00,Not Detected,0.0000,N/A,10.9,3745.6
2025-12-04 09:27:10.267565,0.00,0.00,Not Detected,0.0000,N/A,11.0,3744.2
2025-12-04 09:27:11.275377,0.00,0.00,Not Detected,0.0000,N/A,10.9,3744.2
2025-12-04 09:27:12.275494,0.00,0.00,Not Detected,0.0000,N/A,11.5,3744.5
2025-12-04 09:27:13.282136,0.00,0.00,Not Detected,0.0000,N/A,10.8,3744.7
2025-12-04 09:27:14.292742,0.00,0.00,Not Detected,0.0000,N/A,15.7,3743.8
2025-12-04 09:27:15.299169,0.00,0.00,Not Detected,0.0000,N/A,12.6,3746.7
2025-12-04 09:27:16.304493,0.00,0.00,Not Detected,0.0000,N/A,11.0,3749.9
2025-12-04 09:27:17.315968,0.00,0.00,Not Detected,0.0000,N/A,11.5,3750.8
