Timestamp,FPS,Processing_Latency_ms,Landmark_Status,Prediction_Confidence,Predicted_Gesture_ID,CPU_Usage_%,Memory_Usage_MB
2025-12-03 12:32:16.485796,0.00,0.00,Not Detected,0.0000,N/A,0.0,3941.3
2025-12-03 12:32:17.485186,0.00,0.00,Not Detected,0.0000,N/A,23.0,3726.2
2025-12-03 12:32:18.497872,0.00,0.00,Not Detected,0.0000,N/A,22.2,3707.5
2025-12-03 12:32:19.513278,0.00,0.00,Not Detected,0.0000,N/A,21.4,3710.8
2025-12-03 12:32:20.529324,0.00,0.00,Not Detected,0.0000,N/A,21.5,3636.5
2025-12-03 12:32:21.535882,0.00,0.00,Not Detected,0.0000,N/A,23.3,3635.4
2025-12-03 12:32:22.554159,0.00,0.00,Not Detected,0.0000,N/A,22.7,3639.9
2025-12-03 12:32:23.552479,0.00,0.00,Not Detected,0.0000,N/A,20.5,3634.2
2025-12-03 12:32:24.556848,0.00,0.00,Not Detected,0.0000,N/A,20.2,3633.2
2025-12-03 12:32:25.557532,0.00,0.00,Not Detected,0.0000,N/A,20.1,3603.2
2025-12-03 12:32:26.565823,0.00,0.00,Not Detected,0.0000,N/A,19.5,3604.6
2025-12-03 12:32:27.572842,0.00,0.00,Not Detected,0.0000,N/A,20.4,3604.1
2025-12-03 12:32:28.585922,0.00,0.00,Not Detected,0.0000,N/A,20.2,3619.2
2025-12-03 12:32:29.595620,0.00,0.00,Not Detected,0.0000,N/A,18.8,3629.6
2025-12-03 12:32:30.598542,0.00,0.00,Not Detected,0.0000,N/A,10.6,3636.0
2025-12-03 12:32:31.600776,0.00,0.00,Not Detected,0.0000,N/A,11.5,3629.0
2025-12-03 12:32:32.614112,0.00,0.00,Not Detected,0.0000,N/A,10.8,3629.3
2025-12-03 12:32:33.617144,0.00,0.00,Not Detected,0.0000,N/A,11.4,3625.7
2025-12-03 12:32:34.623692,0.00,0.00,Not Detected,0.0000,N/A,11.2,3628.7
2025-12-03 12:32:35.626740,0.00,0.00,Not Detected,0.0000,N/A,11.5,3629.0
2025-12-03 12:32:36.635452,0.00,0.00,Not Detected,0.0000,N/A,11.3,3630.9
2025-12-03 12:32:37.643023,0.00,0.00,Not Detected,0.0000,N/A,11.2,3635.4
2025-12-03 12:32:38.645743,0.00,0.00,Not Detected,0.0000,N/A,11.1,3635.6
2025-12-03 12:32:39.648968,0.00,0.00,Not Detected,0.0000,N/A,11.5,3634.7
2025-12-03 12:32:40.651027,0.00,0.00,Not Detected,0.0000,N/A,13.1,3634.7
2025-12-03 12:32:41.654942,0.00,0.00,Not Detected,0.0000,N/A,14.2,3635.0
2025-12-03 12:32:42.663686,0.00,0.00,Not Detected,0.0000,N/A,12.8,3636.4
2025-12-03 12:32:43.664005,0.00,0.00,Not Detected,0.0000,N/A,10.7,3636.9
2025-12-03 12:32:44.675287,0.00,0.00,Not Detected,0.0000,N/A,11.9,3635.5
2025-12-03 12:32:45.679489,0.00,0.00,Not Detected,0.0000,N/A,11.3,3636.1
2025-12-03 12:32:46.688187,0.00,0.00,Not Detected,0.0000,N/A,10.8,3641.8
2025-12-03 12:32:47.693777,0.00,0.00,Not Detected,0.0000,N/A,12.2,3641.9
2025-12-03 12:32:48.695142,0.00,0.00,Not Detected,0.0000,N/A,13.8,3641.6
2025-12-03 12:32:49.698752,0.00,0.00,Not Detected,0.0000,N/A,15.3,3650.0
2025-12-03 12:32:50.699940,0.00,0.00,Not Detected,0.0000,N/A,12.7,3656.4
2025-12-03 12:32:51.710213,0.00,0.00,Not Detected,0.0000,N/A,12.5,3658.9
2025-12-03 12:32:52.710967,0.00,0.00,Not Detected,0.0000,N/A,13.6,3658.9
2025-12-03 12:32:53.713937,0.00,0.00,Not Detected,0.0000,N/A,28.2,3666.2
2025-12-03 12:32:54.732362,0.00,0.00,Not Detected,0.0000,N/A,26.8,3669.8
2025-12-03 12:32:55.733129,0.00,0.00,Not Detected,0.0000,N/A,18.9,3670.0
2025-12-03 12:32:56.749029,0.00,0.00,Not Detected,0.0000,N/A,19.3,3669.7
2025-12-03 12:32:57.749919,0.00,0.00,Not Detected,0.0000,N/A,19.1,3667.6
2025-12-03 12:32:58.762322,0.00,0.00,Not Detected,0.0000,N/A,18.8,3666.0
2025-12-03 12:32:59.775072,0.00,0.00,Not Detected,0.0000,N/A,18.9,3665.6
2025-12-03 12:33:00.789779,0.00,0.00,Not Detected,0.0000,N/A,20.2,3690.8
2025-12-03 12:33:01.790826,0.00,0.00,Not Detected,0.0000,N/A,19.3,3688.4
2025-12-03 12:33:02.791437,0.00,0.00,Not Detected,0.0000,N/A,18.8,3688.8
2025-12-03 12:33:03.793912,0.00,0.00,Not Detected,0.0000,N/A,19.0,3685.6
2025-12-03 12:33:04.800451,0.00,0.00,Not Detected,0.0000,N/A,18.6,3667.6
2025-12-03 12:33:05.802210,0.00,0.00,Not Detected,0.0000,N/A,19.6,3667.7
2025-12-03 12:33:06.807693,0.00,0.00,Not Detected,0.0000,N/A,18.9,3667.4
2025-12-03 12:33:07.813413,0.00,0.00,Not Detected,0.0000,N/A,19.1,3665.5
2025-12-03 12:33:08.823788,0.00,0.00,Not Detected,0.0000,N/A,23.5,3669.9
2025-12-03 12:33:09.828196,0.00,44.13,Not Detected,0.0000,N/A,23.2,3702.8
2025-12-03 12:33:10.836364,0.00,38.48,Not Detected,0.0000,N/A,14.1,3695.8
2025-12-03 12:33:11.837614,8.13,34.75,Not Detected,0.0000,N/A,15.3,3703.2
2025-12-03 12:33:12.845729,7.87,40.51,Not Detected,0.0000,N/A,12.5,3702.6
2025-12-03 12:33:13.848800,8.13,38.84,Not Detected,0.0000,N/A,13.3,3705.9
2025-12-03 12:33:14.850254,7.86,37.08,Not Detected,0.0000,N/A,12.6,3704.6
2025-12-03 12:33:15.858200,7.86,43.39,Not Detected,0.0000,N/A,13.0,3708.6
2025-12-03 12:33:16.869214,8.14,38.41,Not Detected,0.0000,N/A,12.4,3706.7
2025-12-03 12:33:17.875283,7.87,38.19,Not Detected,0.0000,N/A,13.1,3693.7
2025-12-03 12:33:18.877196,8.12,39.35,Not Detected,0.0000,N/A,12.8,3694.1
2025-12-03 12:33:19.881643,7.79,35.55,Not Detected,0.0000,N/A,12.6,3693.7
2025-12-03 12:33:20.881945,7.79,41.84,Not Detected,0.0000,N/A,13.4,3694.4
2025-12-03 12:33:21.887916,8.22,38.61,Not Detected,0.0000,N/A,13.4,3694.3
2025-12-03 12:33:22.895306,7.87,38.84,Not Detected,0.0000,N/A,13.5,3695.4
2025-12-03 12:33:23.896081,8.14,38.87,Not Detected,0.0000,N/A,14.0,3694.8
2025-12-03 12:33:24.901621,7.86,47.05,Not Detected,0.0000,N/A,13.3,3695.3
2025-12-03 12:33:25.906071,7.86,38.21,Not Detected,0.0000,N/A,14.3,3705.2
2025-12-03 12:33:26.914550,6.92,70.98,Detected (21 landmarks),0.6348,2,14.5,3706.0
2025-12-03 12:33:27.918820,7.03,62.96,Detected (21 landmarks),0.0000,N/A,12.9,3705.4
2025-12-03 12:33:28.930935,7.86,57.61,Detected (21 landmarks),0.9681,1,14.3,3692.7
2025-12-03 12:33:29.940008,7.86,38.89,Not Detected,0.0000,N/A,14.2,3693.3
2025-12-03 12:33:30.941534,7.79,55.17,Detected (21 landmarks),0.3713,2,14.5,3692.6
2025-12-03 12:33:31.947315,8.23,63.34,Detected (21 landmarks),0.3379,3,14.2,3692.7
2025-12-03 12:33:32.953397,7.38,57.58,Detected (21 landmarks),1.0000,0,14.1,3693.2
2025-12-03 12:33:33.955540,8.13,58.93,Detected (21 landmarks),1.0000,0,13.8,3694.0
2025-12-03 12:33:34.960383,9.76,54.98,Detected (21 landmarks),1.0000,0,13.6,3699.2
2025-12-03 12:33:35.967828,9.76,61.16,Detected (21 landmarks),1.0000,0,14.6,3695.8
2025-12-03 12:33:36.978725,8.13,59.13,Detected (21 landmarks),0.0000,N/A,13.8,3693.2
2025-12-03 12:33:37.978749,8.98,62.44,Detected (21 landmarks),1.0000,0,13.8,3695.1
2025-12-03 12:33:38.985495,8.17,58.39,Detected (21 landmarks),0.0000,N/A,13.6,3694.5
2025-12-03 12:33:39.986904,8.12,0.00,Detected (21 landmarks),1.0000,0,13.7,3698.6
2025-12-03 12:33:40.996917,9.02,54.90,Detected (21 landmarks),1.0000,0,14.2,3697.5
2025-12-03 12:33:42.007363,9.02,62.49,Detected (21 landmarks),0.0000,N/A,15.1,3697.3
2025-12-03 12:33:43.016693,8.12,63.62,Detected (21 landmarks),1.0000,0,13.4,3695.4
2025-12-03 12:33:44.025124,9.07,61.32,Detected (21 landmarks),1.0000,0,19.8,3694.3
2025-12-03 12:33:45.032539,8.13,0.00,Detected (21 landmarks),1.0000,0,14.1,3693.6
2025-12-03 12:33:46.034833,9.39,54.80,Detected (21 landmarks),0.0000,N/A,19.7,3696.1
2025-12-03 12:33:47.043434,8.12,58.46,Detected (21 landmarks),1.0000,0,15.7,3696.8
2025-12-03 12:33:48.051438,8.70,0.00,Detected (21 landmarks),1.0000,0,13.2,3702.7
2025-12-03 12:33:49.054014,8.72,58.41,Detected (21 landmarks),0.8289,1,14.0,3699.3
2025-12-03 12:33:50.059885,8.72,59.94,Detected (21 landmarks),0.8654,1,13.8,3702.7
2025-12-03 12:33:51.061361,7.38,0.00,Detected (21 landmarks),0.8512,1,13.4,3700.7
2025-12-03 12:33:52.063054,10.17,64.05,Detected (21 landmarks),0.0000,N/A,14.4,3695.8
2025-12-03 12:33:53.064572,7.87,61.30,Detected (21 landmarks),0.8537,1,13.4,3696.1
2025-12-03 12:33:54.075265,9.38,60.69,Detected (21 landmarks),0.0000,N/A,14.4,3700.7
2025-12-03 12:33:55.078317,8.41,54.69,Detected (21 landmarks),0.8619,1,13.9,3700.1
2025-12-03 12:33:56.079302,8.41,0.00,Detected (21 landmarks),0.8842,1,13.6,3703.4
2025-12-03 12:33:57.091613,8.13,58.68,Detected (21 landmarks),0.8846,1,13.9,3701.6
2025-12-03 12:33:58.100053,9.04,61.87,Detected (21 landmarks),0.8599,1,12.5,3703.5
2025-12-03 12:33:59.104075,7.37,0.00,Detected (21 landmarks),0.0000,N/A,13.8,3700.2
2025-12-03 12:34:00.104373,10.19,58.67,Detected (21 landmarks),0.0000,N/A,14.6,3724.8
2025-12-03 12:34:01.109479,7.87,58.21,Detected (21 landmarks),0.0000,N/A,14.2,3724.6
2025-12-03 12:34:02.118748,10.16,63.23,Detected (21 landmarks),0.8521,1,14.3,3724.4
2025-12-03 12:34:03.122109,7.86,55.25,Detected (21 landmarks),0.0000,N/A,13.4,3706.4
2025-12-03 12:34:04.129807,7.86,0.00,Detected (21 landmarks),0.8623,1,14.2,3706.7
2025-12-03 12:34:05.132574,9.38,59.96,Detected (21 landmarks),0.8546,1,14.2,3705.8
2025-12-03 12:34:06.143263,8.72,54.70,Detected (21 landmarks),0.8727,1,13.8,3702.5
2025-12-03 12:34:07.154968,8.14,63.32,Detected (21 landmarks),0.8968,1,13.5,3705.8
2025-12-03 12:34:08.159159,9.76,58.59,Detected (21 landmarks),0.8870,1,13.5,3702.0
2025-12-03 12:34:09.170860,7.87,61.79,Detected (21 landmarks),0.8941,1,13.5,3708.8
2025-12-03 12:34:10.171355,7.87,61.79,Detected (21 landmarks),0.8941,1,9.4,3704.1
2025-12-03 12:34:11.176584,7.87,61.79,Detected (21 landmarks),0.8941,1,13.6,3751.0
2025-12-03 12:34:12.179506,7.87,61.79,Detected (21 landmarks),0.8941,1,17.0,3739.5
2025-12-03 12:34:13.182640,29.50,61.79,Detected (21 landmarks),0.8941,1,15.1,3752.0
2025-12-03 12:34:14.184504,29.50,61.79,Detected (21 landmarks),0.8941,1,20.7,3725.8
2025-12-03 12:34:15.194303,29.50,61.79,Detected (21 landmarks),0.8941,1,21.1,3696.1
2025-12-03 12:34:16.204824,3.46,38.43,Not Detected,0.0000,N/A,15.6,3687.1
2025-12-03 12:34:17.215845,7.87,39.79,Not Detected,0.0000,N/A,19.0,3729.7
2025-12-03 12:34:18.225935,8.13,33.56,Not Detected,0.0000,N/A,18.7,3730.5
2025-12-03 12:34:19.225948,8.13,62.11,Detected (21 landmarks),0.9898,2,15.4,3708.4
2025-12-03 12:34:20.238159,7.87,58.36,Detected (21 landmarks),1.0000,3,13.9,3680.9
2025-12-03 12:34:21.243254,8.13,54.33,Detected (21 landmarks),0.0000,N/A,13.6,3680.2
2025-12-03 12:34:22.248821,8.43,62.52,Detected (21 landmarks),0.9999,3,13.9,3680.4
2025-12-03 12:34:23.260690,8.71,62.90,Detected (21 landmarks),0.0000,N/A,14.7,3675.9
2025-12-03 12:34:24.271091,7.87,0.00,Detected (21 landmarks),1.0000,3,14.0,3677.6
2025-12-03 12:34:25.278275,10.12,58.66,Detected (21 landmarks),0.0000,N/A,13.9,3677.5
2025-12-03 12:34:26.288737,10.12,59.66,Detected (21 landmarks),0.0000,N/A,19.6,3676.2
2025-12-03 12:34:27.298808,7.87,0.00,Detected (21 landmarks),1.0000,3,15.8,3678.3
2025-12-03 12:34:28.306080,10.20,59.18,Detected (21 landmarks),1.0000,3,14.2,3674.8
2025-12-03 12:34:29.314131,7.59,62.32,Detected (21 landmarks),1.0000,3,13.4,3673.2
2025-12-03 12:34:30.315290,9.43,59.46,Detected (21 landmarks),0.0000,N/A,13.7,3672.8
2025-12-03 12:34:31.321047,8.70,82.45,Not Detected,0.0000,N/A,13.8,3673.1
2025-12-03 12:34:32.330077,7.87,40.99,Not Detected,0.0000,N/A,14.2,3672.2
2025-12-03 12:34:33.336098,7.87,37.62,Not Detected,0.0000,N/A,12.7,3672.9
2025-12-03 12:34:34.341958,8.14,38.62,Not Detected,0.0000,N/A,13.4,3672.3
2025-12-03 12:34:35.351633,7.88,39.88,Not Detected,0.0000,N/A,13.8,3672.9
2025-12-03 12:34:36.358350,8.12,78.23,Not Detected,0.0000,N/A,13.2,3673.9
2025-12-03 12:34:37.360713,7.87,62.39,Detected (21 landmarks),0.5807,1,13.7,3671.4
2025-12-03 12:34:38.371610,7.87,57.97,Detected (21 landmarks),0.6988,1,13.9,3672.5
2025-12-03 12:34:39.371720,8.12,57.93,Detected (21 landmarks),0.5626,1,14.1,3671.5
2025-12-03 12:34:40.381897,7.87,0.00,Detected (21 landmarks),0.6492,1,13.6,3672.9
2025-12-03 12:34:41.389049,10.15,55.08,Detected (21 landmarks),0.6338,1,14.1,3672.9
2025-12-03 12:34:42.392234,7.87,62.41,Detected (21 landmarks),0.6774,1,14.6,3672.7
2025-12-03 12:34:43.400491,8.12,58.58,Detected (21 landmarks),0.9627,1,13.5,3672.4
2025-12-03 12:34:44.409557,8.12,58.94,Detected (21 landmarks),0.9889,1,13.7,3672.5
2025-12-03 12:34:45.418992,7.87,0.00,Detected (21 landmarks),0.9355,1,14.3,3677.4
2025-12-03 12:34:46.429454,9.76,53.52,Detected (21 landmarks),0.0000,N/A,14.3,3676.5
2025-12-03 12:34:47.430452,7.87,56.16,Detected (21 landmarks),0.8393,1,13.6,3676.1
2025-12-03 12:34:48.431748,8.13,61.78,Detected (21 landmarks),1.0000,0,13.9,3675.5
2025-12-03 12:34:49.432821,7.87,58.20,Detected (21 landmarks),0.9912,2,13.6,3675.0
2025-12-03 12:34:50.435191,7.87,59.78,Detected (21 landmarks),0.8051,2,14.0,3675.7
2025-12-03 12:34:51.440980,8.13,58.14,Detected (21 landmarks),0.9985,0,14.0,3675.0
2025-12-03 12:34:52.447330,7.87,54.80,Detected (21 landmarks),0.9880,3,14.4,3675.0
2025-12-03 12:34:53.450081,8.11,64.20,Detected (21 landmarks),1.0000,0,14.6,3676.5
2025-12-03 12:34:54.461644,7.63,61.92,Detected (21 landmarks),1.0000,0,13.6,3676.5
2025-12-03 12:34:55.468954,7.63,0.00,Detected (21 landmarks),1.0000,0,14.1,3678.7
2025-12-03 12:34:56.476007,8.70,58.16,Detected (21 landmarks),0.9996,0,14.0,3678.2
2025-12-03 12:34:57.488087,9.38,59.12,Detected (21 landmarks),0.9999,0,13.6,3702.1
2025-12-03 12:34:58.494985,7.63,0.00,Detected (21 landmarks),0.9999,0,13.7,3676.6
2025-12-03 12:34:59.496115,9.75,105.14,Detected (21 landmarks),0.0000,N/A,13.4,3675.8
2025-12-03 12:35:00.502694,7.87,55.59,Detected (21 landmarks),0.9988,0,14.7,3676.8
2025-12-03 12:35:01.513863,10.15,61.41,Detected (21 landmarks),1.0000,3,14.1,3677.3
2025-12-03 12:35:02.516774,7.87,59.34,Detected (21 landmarks),1.0000,3,14.2,3676.0
2025-12-03 12:35:03.524957,7.87,0.00,Detected (21 landmarks),1.0000,3,13.6,3675.0
2025-12-03 12:35:04.532449,8.99,105.41,Detected (21 landmarks),1.0000,3,13.6,3676.1
2025-12-03 12:35:05.541385,8.45,58.82,Detected (21 landmarks),1.0000,3,13.9,3675.2
2025-12-03 12:35:06.549383,8.12,56.58,Detected (21 landmarks),1.0000,3,14.8,3725.6
2025-12-03 12:35:07.554960,10.15,61.88,Detected (21 landmarks),1.0000,3,16.1,3715.6
2025-12-03 12:35:08.565001,7.87,59.17,Detected (21 landmarks),1.0000,3,17.4,3688.5
2025-12-03 12:35:09.568964,10.16,58.62,Detected (21 landmarks),1.0000,3,13.5,3678.5
2025-12-03 12:35:10.579487,7.87,58.25,Detected (21 landmarks),0.5071,3,14.0,3674.9
2025-12-03 12:35:11.589143,7.87,56.53,Detected (21 landmarks),0.9479,0,14.4,3676.4
2025-12-03 12:35:12.596854,8.12,59.60,Detected (21 landmarks),0.9926,2,13.9,3672.3
2025-12-03 12:35:13.606760,7.40,59.16,Detected (21 landmarks),0.0000,N/A,14.0,3672.4
2025-12-03 12:35:14.609722,8.70,62.09,Detected (21 landmarks),0.9822,2,15.0,3677.9
2025-12-03 12:35:15.618998,8.72,58.61,Detected (21 landmarks),0.9665,2,13.4,3680.2
2025-12-03 12:35:16.619630,8.13,53.73,Detected (21 landmarks),0.9960,2,14.4,3676.4
2025-12-03 12:35:17.623575,9.76,63.26,Detected (21 landmarks),0.9992,2,13.4,3682.0
2025-12-03 12:35:18.632454,9.76,58.48,Detected (21 landmarks),0.9968,2,14.1,3677.1
2025-12-03 12:35:19.641325,8.13,0.00,Detected (21 landmarks),0.9998,2,14.1,3681.0
2025-12-03 12:35:20.645915,9.71,58.88,Detected (21 landmarks),0.9171,2,13.6,3678.1
2025-12-03 12:35:21.649214,7.90,57.84,Detected (21 landmarks),0.7355,2,13.9,3681.1
2025-12-03 12:35:22.660170,7.85,55.05,Detected (21 landmarks),0.9564,2,14.4,3675.9
2025-12-03 12:35:23.662896,8.15,62.19,Detected (21 landmarks),0.9722,2,14.0,3679.8
2025-12-03 12:35:24.663546,10.14,0.00,Detected (21 landmarks),0.9968,2,13.8,3678.1
2025-12-03 12:35:25.665500,10.14,58.67,Detected (21 landmarks),0.9683,2,13.6,3679.9
2025-12-03 12:35:26.677073,7.88,57.55,Detected (21 landmarks),0.9898,2,14.5,3676.7
2025-12-03 12:35:27.679580,8.70,62.18,Detected (21 landmarks),0.0000,N/A,13.0,3677.7
2025-12-03 12:35:28.691002,7.88,54.82,Detected (21 landmarks),0.9975,2,14.3,3684.2
2025-12-03 12:35:29.702772,8.40,0.00,Detected (21 landmarks),0.5197,2,14.5,3686.8
2025-12-03 12:35:30.711383,9.04,60.82,Detected (21 landmarks),1.0000,0,15.3,3694.7
2025-12-03 12:35:31.713704,9.04,59.56,Detected (21 landmarks),0.9959,0,14.5,3693.2
2025-12-03 12:35:32.714725,8.14,104.11,Detected (21 landmarks),0.9711,1,13.6,3688.1
2025-12-03 12:35:33.718420,7.60,59.68,Detected (21 landmarks),0.9552,1,14.2,3688.4
2025-12-03 12:35:34.718434,8.44,0.00,Detected (21 landmarks),0.9679,1,13.9,3692.6
2025-12-03 12:35:35.720153,8.71,61.52,Detected (21 landmarks),0.9286,2,13.3,3692.3
2025-12-03 12:35:36.721230,8.71,58.60,Detected (21 landmarks),0.8460,2,14.3,3692.6
2025-12-03 12:35:37.728816,10.11,0.00,Detected (21 landmarks),0.8376,2,14.0,3692.5
2025-12-03 12:35:38.740338,10.11,59.46,Detected (21 landmarks),0.9894,2,13.9,3691.2
2025-12-03 12:35:39.741563,7.87,57.77,Detected (21 landmarks),0.9475,2,14.0,3691.2
2025-12-03 12:35:40.749291,8.73,60.29,Detected (21 landmarks),0.0000,N/A,13.1,3692.8
2025-12-03 12:35:41.754383,8.42,55.23,Detected (21 landmarks),0.9813,2,19.8,3688.1
2025-12-03 12:35:42.757329,7.86,0.00,Detected (21 landmarks),0.9180,2,15.0,3692.0
2025-12-03 12:35:43.761187,9.39,58.61,Detected (21 landmarks),0.9710,2,13.5,3693.7
2025-12-03 12:35:44.772958,9.39,58.23,Detected (21 landmarks),0.9507,2,13.8,3692.0
2025-12-03 12:35:45.783670,8.12,59.12,Detected (21 landmarks),0.9891,2,14.0,3689.8
2025-12-03 12:35:46.786763,9.39,55.58,Detected (21 landmarks),0.9930,2,14.1,3692.2
2025-12-03 12:35:47.788870,8.12,62.60,Detected (21 landmarks),0.9308,2,14.2,3692.6
2025-12-03 12:35:48.790748,9.03,59.62,Detected (21 landmarks),0.0000,N/A,15.2,3693.8
2025-12-03 12:35:49.796965,8.42,58.49,Detected (21 landmarks),0.9098,2,13.9,3688.8
2025-12-03 12:35:50.798112,8.12,0.00,Detected (21 landmarks),0.9239,2,13.7,3692.5
2025-12-03 12:35:51.807999,8.12,55.35,Detected (21 landmarks),0.9725,2,13.5,3693.2
2025-12-03 12:35:52.808856,9.04,62.36,Detected (21 landmarks),0.9749,2,14.8,3675.1
2025-12-03 12:35:53.811376,8.12,62.82,Detected (21 landmarks),0.3976,3,14.7,3673.4
2025-12-03 12:35:54.823511,9.40,58.80,Detected (21 landmarks),0.4871,2,14.0,3676.4
2025-12-03 12:35:55.834904,8.13,58.18,Detected (21 landmarks),0.6121,2,13.9,3673.6
2025-12-03 12:35:56.839921,9.37,60.89,Detected (21 landmarks),0.9498,2,14.0,3675.5
2025-12-03 12:35:57.852422,8.42,55.16,Detected (21 landmarks),0.9851,2,14.1,3674.0
