Timestamp,FPS,Processing_Latency_ms,Landmark_Status,Prediction_Confidence,Predicted_Gesture_ID,CPU_Usage_%,Memory_Usage_MB
2025-12-02 09:30:48.928573,0.00,0.00,Not Detected,0.0000,N/A,0.0,2979.6
2025-12-02 09:30:49.935145,0.00,0.00,Not Detected,0.0000,N/A,28.9,2887.5
2025-12-02 09:30:50.946387,0.00,0.00,Not Detected,0.0000,N/A,26.1,2848.0
2025-12-02 09:30:51.948360,0.00,0.00,Not Detected,0.0000,N/A,26.1,2858.0
2025-12-02 09:30:52.952723,0.00,0.00,Not Detected,0.0000,N/A,27.5,2817.3
2025-12-02 09:30:53.953471,0.00,0.00,Not Detected,0.0000,N/A,24.5,2819.2
2025-12-02 09:30:54.962418,0.00,0.00,Not Detected,0.0000,N/A,25.2,2841.7
2025-12-02 09:30:55.967621,0.00,0.00,Not Detected,0.0000,N/A,24.1,2845.2
2025-12-02 09:30:56.969133,0.00,0.00,Not Detected,0.0000,N/A,25.2,2846.1
2025-12-02 09:30:57.980360,0.00,0.00,Not Detected,0.0000,N/A,24.3,2851.0
2025-12-02 09:30:58.989270,0.00,0.00,Not Detected,0.0000,N/A,24.6,2856.5
2025-12-02 09:31:00.003392,0.00,0.00,Not Detected,0.0000,N/A,29.5,2861.5
2025-12-02 09:31:01.014340,0.00,0.00,Not Detected,0.0000,N/A,28.7,2866.4
2025-12-02 09:31:02.019721,0.00,0.00,Not Detected,0.0000,N/A,27.1,2866.7
2025-12-02 09:31:03.031784,0.00,0.00,Not Detected,0.0000,N/A,24.1,2882.6
2025-12-02 09:31:04.036007,0.00,0.00,Not Detected,0.0000,N/A,24.4,2886.9
2025-12-02 09:31:05.039504,0.00,0.00,Not Detected,0.0000,N/A,25.6,2889.5
2025-12-02 09:31:06.041550,0.00,0.00,Not Detected,0.0000,N/A,25.4,2894.1
2025-12-02 09:31:07.051746,0.00,0.00,Not Detected,0.0000,N/A,33.3,2869.7
2025-12-02 09:31:08.058774,0.00,0.00,Not Detected,0.0000,N/A,23.3,2867.7
2025-12-02 09:31:09.061897,0.00,0.00,Not Detected,0.0000,N/A,24.5,2853.4
2025-12-02 09:31:10.069336,0.00,0.00,Not Detected,0.0000,N/A,24.9,2864.2
2025-12-02 09:31:11.072159,0.00,0.00,Not Detected,0.0000,N/A,24.5,2825.9
2025-12-02 09:31:12.075728,0.00,0.00,Not Detected,0.0000,N/A,23.3,2825.5
2025-12-02 09:31:13.079868,0.00,0.00,Not Detected,0.0000,N/A,24.9,2830.7
2025-12-02 09:31:14.081547,0.00,0.00,Not Detected,0.0000,N/A,25.0,2847.1
2025-12-02 09:31:15.082328,0.00,0.00,Not Detected,0.0000,N/A,27.2,2852.2
2025-12-02 09:31:16.094259,0.00,0.00,Not Detected,0.0000,N/A,23.3,2859.0
2025-12-02 09:31:17.095382,0.00,0.00,Not Detected,0.0000,N/A,25.4,2858.0
2025-12-02 09:31:18.106069,0.00,0.00,Not Detected,0.0000,N/A,33.9,2842.1
2025-12-02 09:31:19.108067,0.00,0.00,Not Detected,0.0000,N/A,24.0,2844.9
2025-12-02 09:31:20.122222,0.00,0.00,Not Detected,0.0000,N/A,23.1,2848.0
2025-12-02 09:31:21.127245,0.00,0.00,Not Detected,0.0000,N/A,23.0,2852.1
2025-12-02 09:31:22.127404,0.00,0.00,Not Detected,0.0000,N/A,24.5,2855.2
2025-12-02 09:31:23.134496,0.00,0.00,Not Detected,0.0000,N/A,23.3,2844.4
2025-12-02 09:31:24.136748,0.00,0.00,Not Detected,0.0000,N/A,24.3,2844.8
2025-12-02 09:31:25.137117,0.00,0.00,Not Detected,0.0000,N/A,23.1,2850.7
2025-12-02 09:31:26.140225,0.00,0.00,Not Detected,0.0000,N/A,33.0,2871.2
2025-12-02 09:31:27.142379,0.00,0.00,Not Detected,0.0000,N/A,30.5,2864.3
2025-12-02 09:31:28.146059,0.00,0.00,Not Detected,0.0000,N/A,24.9,2846.5
2025-12-02 09:31:29.147957,0.00,0.00,Not Detected,0.0000,N/A,28.0,2854.7
2025-12-02 09:31:30.149663,0.00,0.00,Not Detected,0.0000,N/A,25.8,2839.3
2025-12-02 09:31:31.157131,0.00,0.00,Not Detected,0.0000,N/A,27.9,2847.4
2025-12-02 09:31:32.157365,0.00,0.00,Not Detected,0.0000,N/A,25.9,2847.7
