Timestamp,FPS,Processing_Latency_ms,Landmark_Status,Prediction_Confidence,Predicted_Gesture_ID,CPU_Usage_%,Memory_Usage_MB
2025-12-03 09:03:21.698263,0.00,0.00,Not Detected,0.0000,N/A,0.0,4199.5
2025-12-03 09:03:22.707064,0.00,0.00,Not Detected,0.0000,N/A,21.8,4138.3
2025-12-03 09:03:23.708661,0.00,0.00,Not Detected,0.0000,N/A,22.5,4134.6
2025-12-03 09:03:24.722336,0.00,0.00,Not Detected,0.0000,N/A,23.8,4103.6
2025-12-03 09:03:25.729402,0.00,0.00,Not Detected,0.0000,N/A,20.0,4036.2
2025-12-03 09:03:26.741858,0.00,0.00,Not Detected,0.0000,N/A,19.7,4025.7
2025-12-03 09:03:27.751119,0.00,0.00,Not Detected,0.0000,N/A,20.0,4011.9
2025-12-03 09:03:28.765751,0.00,0.00,Not Detected,0.0000,N/A,18.7,4013.6
2025-12-03 09:03:29.769548,0.00,0.00,Not Detected,0.0000,N/A,19.2,4012.0
2025-12-03 09:03:30.772144,0.00,0.00,Not Detected,0.0000,N/A,18.7,4010.5
2025-12-03 09:03:31.784262,0.00,0.00,Not Detected,0.0000,N/A,21.1,4027.0
2025-12-03 09:03:32.796762,0.00,0.00,Not Detected,0.0000,N/A,15.2,4048.1
2025-12-03 09:03:33.801469,0.00,0.00,Not Detected,0.0000,N/A,11.7,4038.9
2025-12-03 09:03:34.805403,0.00,0.00,Not Detected,0.0000,N/A,12.5,4047.9
2025-12-03 09:03:35.818628,0.00,0.00,Not Detected,0.0000,N/A,11.0,4045.2
2025-12-03 09:03:36.822938,0.00,0.00,Not Detected,0.0000,N/A,12.1,4044.3
2025-12-03 09:03:37.829719,0.00,0.00,Not Detected,0.0000,N/A,11.3,4045.7
2025-12-03 09:03:38.830352,0.00,0.00,Not Detected,0.0000,N/A,10.5,4045.5
2025-12-03 09:03:39.830525,0.00,0.00,Not Detected,0.0000,N/A,11.8,4046.7
2025-12-03 09:03:40.842639,0.00,0.00,Not Detected,0.0000,N/A,13.5,4046.5
2025-12-03 09:03:41.848780,0.00,0.00,Not Detected,0.0000,N/A,11.4,4075.9
2025-12-03 09:03:42.856304,0.00,0.00,Not Detected,0.0000,N/A,10.8,4053.7
2025-12-03 09:03:43.867675,0.00,0.00,Not Detected,0.0000,N/A,13.8,4053.8
2025-12-03 09:03:44.868198,0.00,0.00,Not Detected,0.0000,N/A,12.5,4053.7
2025-12-03 09:03:45.873234,0.00,0.00,Not Detected,0.0000,N/A,14.1,4054.1
