Timestamp,FPS,Processing_Latency_ms,Landmark_Status,Prediction_Confidence,Predicted_Gesture_ID,CPU_Usage_%,Memory_Usage_MB
2025-12-02 11:17:36.801086,0.00,0.00,Not Detected,0.0000,N/A,0.0,3831.3
2025-12-02 11:17:37.818211,0.00,0.00,Not Detected,0.0000,N/A,21.6,3815.8
2025-12-02 11:17:38.819586,0.00,0.00,Not Detected,0.0000,N/A,22.2,3744.7
2025-12-02 11:17:39.821818,0.00,41.59,Not Detected,0.0000,N/A,14.1,3703.2
2025-12-02 11:17:40.825563,5.39,38.74,Not Detected,0.0000,N/A,13.4,3608.8
2025-12-02 11:17:41.835532,7.87,38.56,Not Detected,0.0000,N/A,12.7,3582.2
2025-12-02 11:17:42.846217,6.97,34.79,Not Detected,0.0000,N/A,14.4,3595.8
2025-12-02 11:17:43.854868,6.97,41.54,Not Detected,0.0000,N/A,13.8,3601.4
2025-12-02 11:17:44.863520,7.87,38.38,Not Detected,0.0000,N/A,13.1,3599.9
2025-12-02 11:17:45.864664,8.06,39.31,Not Detected,0.0000,N/A,13.9,3599.8
2025-12-02 11:17:46.871022,7.46,38.22,Not Detected,0.0000,N/A,15.1,3598.4
2025-12-02 11:17:47.871161,8.05,25.74,Not Detected,0.0000,N/A,16.6,3598.6
2025-12-02 11:17:48.877585,8.05,103.73,Detected (21 landmarks),0.3856,1,16.4,3597.9
2025-12-02 11:17:49.888848,7.45,62.00,Detected (21 landmarks),0.8225,1,16.6,3597.6
2025-12-02 11:17:50.889645,8.14,58.65,Detected (21 landmarks),0.9123,1,16.6,3597.2
2025-12-02 11:17:51.895324,8.10,58.45,Detected (21 landmarks),0.9231,1,15.8,3604.1
2025-12-02 11:17:52.902215,9.07,56.57,Detected (21 landmarks),0.0000,N/A,16.4,3598.6
2025-12-02 11:17:53.912378,7.79,42.99,Not Detected,0.0000,N/A,15.7,3602.7
2025-12-02 11:17:54.916128,7.79,41.79,Not Detected,0.0000,N/A,17.2,3598.7
2025-12-02 11:17:55.927952,7.94,40.14,Not Detected,0.0000,N/A,16.2,3600.2
2025-12-02 11:17:56.928123,7.85,38.05,Not Detected,0.0000,N/A,15.7,3600.3
2025-12-02 11:17:57.933905,7.12,55.78,Detected (21 landmarks),0.6528,2,17.6,3596.4
2025-12-02 11:17:58.939149,7.12,23.51,Not Detected,0.0000,N/A,15.5,3602.8
2025-12-02 11:17:59.940875,6.60,35.49,Not Detected,0.0000,N/A,15.2,3604.7
2025-12-02 11:18:00.941127,8.21,42.62,Not Detected,0.0000,N/A,14.4,3608.2
2025-12-02 11:18:01.948535,7.86,38.58,Not Detected,0.0000,N/A,13.1,3603.4
2025-12-02 11:18:02.957951,7.86,50.48,Not Detected,0.0000,N/A,13.9,3602.8
2025-12-02 11:18:03.958893,8.14,38.21,Not Detected,0.0000,N/A,14.2,3604.5
2025-12-02 11:18:04.959214,7.55,38.65,Not Detected,0.0000,N/A,13.3,3603.7
2025-12-02 11:18:05.971250,8.14,34.95,Not Detected,0.0000,N/A,15.5,3604.4
2025-12-02 11:18:06.972604,7.47,37.79,Not Detected,0.0000,N/A,13.7,3604.4
2025-12-02 11:18:07.980700,7.47,35.12,Not Detected,0.0000,N/A,14.0,3604.0
2025-12-02 11:18:08.992758,8.05,63.15,Detected (21 landmarks),0.5014,3,14.8,3605.5
2025-12-02 11:18:10.002009,7.44,63.50,Detected (21 landmarks),0.0000,N/A,13.2,3605.2
2025-12-02 11:18:11.013523,7.87,59.06,Detected (21 landmarks),1.0000,0,14.2,3604.6
2025-12-02 11:18:12.020428,7.87,54.88,Detected (21 landmarks),1.0000,0,13.3,3604.2
2025-12-02 11:18:13.028874,7.40,0.00,Detected (21 landmarks),1.0000,0,15.0,3605.0
2025-12-02 11:18:14.037544,9.37,62.91,Detected (21 landmarks),1.0000,0,14.0,3604.3
2025-12-02 11:18:15.047431,7.62,58.58,Detected (21 landmarks),1.0000,0,13.2,3604.1
2025-12-02 11:18:16.050985,8.71,0.00,Detected (21 landmarks),1.0000,0,20.1,3610.1
2025-12-02 11:18:17.056835,9.04,58.60,Detected (21 landmarks),1.0000,0,14.2,3609.9
2025-12-02 11:18:18.060650,9.04,53.75,Detected (21 landmarks),1.0000,0,14.7,3608.4
2025-12-02 11:18:19.065773,10.16,61.79,Detected (21 landmarks),1.0000,0,14.2,3606.6
2025-12-02 11:18:20.071998,10.16,58.63,Detected (21 landmarks),1.0000,0,14.0,3604.6
2025-12-02 11:18:21.082954,7.87,0.00,Detected (21 landmarks),1.0000,0,14.4,3606.0
2025-12-02 11:18:22.092698,10.14,58.14,Detected (21 landmarks),1.0000,0,13.6,3609.8
2025-12-02 11:18:23.101661,7.88,54.72,Detected (21 landmarks),1.0000,0,14.6,3607.9
2025-12-02 11:18:24.111736,9.03,62.30,Detected (21 landmarks),1.0000,0,14.0,3613.3
2025-12-02 11:18:25.114972,8.42,63.65,Detected (21 landmarks),1.0000,0,13.9,3610.5
2025-12-02 11:18:26.124451,8.12,0.00,Detected (21 landmarks),1.0000,0,14.5,3611.4
2025-12-02 11:18:27.134174,10.13,58.67,Detected (21 landmarks),1.0000,0,13.8,3612.5
2025-12-02 11:18:28.136446,10.13,59.44,Detected (21 landmarks),1.0000,0,14.9,3643.8
2025-12-02 11:18:29.143276,7.65,58.35,Detected (21 landmarks),0.9820,1,14.7,3614.6
2025-12-02 11:18:30.147586,8.14,59.75,Detected (21 landmarks),0.9934,1,19.2,3612.5
2025-12-02 11:18:31.159694,7.54,34.77,Not Detected,0.0000,N/A,13.8,3612.5
2025-12-02 11:18:32.163468,7.54,62.13,Detected (21 landmarks),0.9955,1,14.0,3612.3
2025-12-02 11:18:33.166880,8.22,58.57,Detected (21 landmarks),0.9959,1,14.2,3611.5
2025-12-02 11:18:34.171865,7.87,0.00,Detected (21 landmarks),0.9747,1,13.9,3613.5
2025-12-02 11:18:35.178103,10.17,58.72,Detected (21 landmarks),0.9842,1,13.8,3612.8
2025-12-02 11:18:36.188473,7.87,54.77,Detected (21 landmarks),0.9895,1,14.2,3613.3
2025-12-02 11:18:37.193603,9.75,62.49,Detected (21 landmarks),0.9862,1,14.3,3615.8
2025-12-02 11:18:38.203718,7.87,62.95,Detected (21 landmarks),0.9815,1,14.3,3614.6
2025-12-02 11:18:39.213549,8.70,0.00,Detected (21 landmarks),0.9843,1,13.9,3615.5
2025-12-02 11:18:40.216624,8.70,62.59,Detected (21 landmarks),0.0000,N/A,13.2,3614.6
2025-12-02 11:18:41.227481,8.72,58.62,Detected (21 landmarks),0.9790,1,14.2,3615.5
2025-12-02 11:18:42.235898,8.14,58.31,Detected (21 landmarks),0.9813,1,14.1,3611.1
2025-12-02 11:18:43.245990,9.69,52.63,Detected (21 landmarks),0.9775,1,14.8,3613.9
2025-12-02 11:18:44.250009,8.14,62.30,Detected (21 landmarks),0.9901,1,14.3,3612.5
2025-12-02 11:18:45.258990,10.18,58.43,Detected (21 landmarks),0.0000,N/A,13.2,3615.2
2025-12-02 11:18:46.267984,7.41,40.16,Not Detected,0.0000,N/A,13.6,3614.1
2025-12-02 11:18:47.274156,7.41,39.78,Not Detected,0.0000,N/A,14.3,3664.0
2025-12-02 11:18:48.282862,8.12,38.12,Not Detected,0.0000,N/A,14.1,3631.6
2025-12-02 11:18:49.288568,7.87,40.06,Not Detected,0.0000,N/A,13.3,3631.7
2025-12-02 11:18:50.294722,8.13,35.65,Not Detected,0.0000,N/A,13.3,3613.9
2025-12-02 11:18:51.299557,7.87,41.33,Not Detected,0.0000,N/A,16.2,3610.8
2025-12-02 11:18:52.310829,7.87,39.49,Not Detected,0.0000,N/A,17.2,3611.1
2025-12-02 11:18:53.315986,8.13,39.50,Not Detected,0.0000,N/A,13.0,3610.6
2025-12-02 11:18:54.321071,7.86,58.76,Detected (21 landmarks),0.9773,1,14.0,3614.1
2025-12-02 11:18:55.328098,8.13,54.78,Detected (21 landmarks),0.9991,3,14.2,3610.9
2025-12-02 11:18:56.332407,7.88,62.24,Detected (21 landmarks),0.9828,1,13.5,3614.1
2025-12-02 11:18:57.337905,7.88,38.63,Not Detected,0.0000,N/A,14.5,3615.1
2025-12-02 11:18:58.344468,8.13,38.88,Not Detected,0.0000,N/A,13.4,3614.5
2025-12-02 11:18:59.351501,7.87,39.61,Not Detected,0.0000,N/A,13.8,3615.0
2025-12-02 11:19:00.359498,8.13,34.94,Not Detected,0.0000,N/A,13.5,3617.7
2025-12-02 11:19:01.364197,7.62,33.89,Not Detected,0.0000,N/A,13.4,3614.1
2025-12-02 11:19:02.372242,7.62,63.84,Detected (21 landmarks),0.9798,3,13.9,3617.9
2025-12-02 11:19:03.377419,8.12,58.04,Detected (21 landmarks),1.0000,3,14.4,3616.1
2025-12-02 11:19:04.384327,7.87,39.02,Not Detected,0.0000,N/A,14.3,3616.2
2025-12-02 11:19:05.389394,8.13,59.59,Detected (21 landmarks),0.8595,1,13.3,3616.1
2025-12-02 11:19:06.398635,7.79,34.63,Not Detected,0.0000,N/A,13.8,3617.0
2025-12-02 11:19:07.407507,8.21,41.94,Not Detected,0.0000,N/A,14.2,3616.3
2025-12-02 11:19:08.407429,8.21,39.12,Not Detected,0.0000,N/A,13.8,3617.3
2025-12-02 11:19:09.414893,7.87,39.15,Not Detected,0.0000,N/A,13.8,3618.9
2025-12-02 11:19:10.417452,8.14,39.18,Not Detected,0.0000,N/A,13.6,3619.7
2025-12-02 11:19:11.427536,7.61,57.64,Detected (21 landmarks),0.9324,1,13.2,3618.3
2025-12-02 11:19:12.429779,8.14,54.28,Detected (21 landmarks),0.8964,1,14.3,3618.3
2025-12-02 11:19:13.436194,8.14,55.04,Detected (21 landmarks),0.8348,1,14.3,3618.6
2025-12-02 11:19:14.436327,9.39,58.35,Detected (21 landmarks),0.0000,N/A,13.9,3618.4
2025-12-02 11:19:15.444873,7.86,62.09,Detected (21 landmarks),0.7301,1,14.7,3618.8
2025-12-02 11:19:16.456795,8.98,57.95,Detected (21 landmarks),0.6993,1,13.5,3619.3
2025-12-02 11:19:17.457994,8.45,55.78,Detected (21 landmarks),0.8203,1,14.3,3619.9
2025-12-02 11:19:18.464416,8.45,59.07,Detected (21 landmarks),0.8595,1,13.3,3616.7
2025-12-02 11:19:19.473920,8.45,59.07,Detected (21 landmarks),0.8595,1,10.4,3614.9
2025-12-02 11:19:20.476356,8.45,59.07,Detected (21 landmarks),0.8595,1,9.9,3613.0
2025-12-02 11:19:21.486185,8.45,59.07,Detected (21 landmarks),0.8595,1,12.7,3611.3
2025-12-02 11:19:22.493097,8.45,59.07,Detected (21 landmarks),0.8595,1,13.1,3610.7
