Timestamp,FPS,Processing_Latency_ms,Landmark_Status,Prediction_Confidence,Predicted_Gesture_ID,CPU_Usage_%,Memory_Usage_MB
2025-12-05 13:37:38.087064,0.00,0.00,Not Detected,0.0000,N/A,0.0,3926.7
2025-12-05 13:37:39.090044,0.00,0.00,Not Detected,0.0000,N/A,21.2,3723.8
2025-12-05 13:37:40.101565,0.00,0.00,Not Detected,0.0000,N/A,19.6,3678.3
2025-12-05 13:37:41.105968,0.00,0.00,Not Detected,0.0000,N/A,19.2,3680.1
2025-12-05 13:37:42.113733,0.00,0.00,Not Detected,0.0000,N/A,19.0,3620.7
2025-12-05 13:37:43.113894,0.00,0.00,Not Detected,0.0000,N/A,19.3,3619.4
2025-12-05 13:37:44.114375,0.00,0.00,Not Detected,0.0000,N/A,18.8,3619.6
2025-12-05 13:37:45.129482,0.00,0.00,Not Detected,0.0000,N/A,18.6,3621.0
2025-12-05 13:37:46.130848,0.00,0.00,Not Detected,0.0000,N/A,19.6,3621.5
2025-12-05 13:37:47.148975,0.00,0.00,Not Detected,0.0000,N/A,18.7,3624.9
2025-12-05 13:37:48.153051,0.00,0.00,Not Detected,0.0000,N/A,19.0,3617.2
2025-12-05 13:37:49.158114,0.00,0.00,Not Detected,0.0000,N/A,19.0,3620.7
2025-12-05 13:37:50.159042,0.00,0.00,Not Detected,0.0000,N/A,19.2,3619.1
2025-12-05 13:37:51.162733,0.00,0.00,Not Detected,0.0000,N/A,20.3,3621.2
2025-12-05 13:37:52.167885,0.00,0.00,Not Detected,0.0000,N/A,18.5,3623.2
2025-12-05 13:37:53.175018,0.00,0.00,Not Detected,0.0000,N/A,19.3,3620.0
2025-12-05 13:37:54.182052,0.00,0.00,Not Detected,0.0000,N/A,19.0,3620.2
2025-12-05 13:37:55.186096,0.00,0.00,Not Detected,0.0000,N/A,19.5,3620.4
2025-12-05 13:37:56.192033,0.00,0.00,Not Detected,0.0000,N/A,20.7,3618.6
2025-12-05 13:37:57.195446,0.00,0.00,Not Detected,0.0000,N/A,20.9,3618.3
2025-12-05 13:37:58.199882,0.00,0.00,Not Detected,0.0000,N/A,21.3,3622.1
2025-12-05 13:37:59.204084,0.00,0.00,Not Detected,0.0000,N/A,21.3,3619.6
2025-12-05 13:38:00.206328,0.00,0.00,Not Detected,0.0000,N/A,21.2,3675.2
2025-12-05 13:38:01.211323,0.00,0.00,Not Detected,0.0000,N/A,22.4,3693.7
2025-12-05 13:38:02.217327,0.00,0.00,Not Detected,0.0000,N/A,22.2,3683.4
2025-12-05 13:38:03.227699,0.00,0.00,Not Detected,0.0000,N/A,21.8,3683.4
2025-12-05 13:38:04.228663,0.00,0.00,Not Detected,0.0000,N/A,19.5,3683.0
2025-12-05 13:38:05.231550,0.00,0.00,Not Detected,0.0000,N/A,19.9,3661.1
2025-12-05 13:38:06.235490,0.00,0.00,Not Detected,0.0000,N/A,20.6,3661.8
2025-12-05 13:38:07.243001,0.00,0.00,Not Detected,0.0000,N/A,18.8,3663.7
2025-12-05 13:38:08.250882,0.00,0.00,Not Detected,0.0000,N/A,18.9,3662.6
2025-12-05 13:38:09.257672,0.00,0.00,Not Detected,0.0000,N/A,18.7,3664.0
2025-12-05 13:38:10.264614,0.00,0.00,Not Detected,0.0000,N/A,18.8,3662.9
2025-12-05 13:38:11.277265,0.00,0.00,Not Detected,0.0000,N/A,18.8,3664.7
2025-12-05 13:38:12.283420,0.00,0.00,Not Detected,0.0000,N/A,18.8,3664.5
2025-12-05 13:38:13.287811,0.00,0.00,Not Detected,0.0000,N/A,19.2,3664.8
2025-12-05 13:38:14.296862,0.00,0.00,Not Detected,0.0000,N/A,18.7,3665.0
2025-12-05 13:38:15.305233,0.00,0.00,Not Detected,0.0000,N/A,18.7,3665.3
2025-12-05 13:38:16.312168,0.00,0.00,Not Detected,0.0000,N/A,19.2,3665.1
2025-12-05 13:38:17.317755,0.00,0.00,Not Detected,0.0000,N/A,18.9,3665.8
2025-12-05 13:38:18.327663,0.00,0.00,Not Detected,0.0000,N/A,19.9,3672.5
2025-12-05 13:38:19.336805,0.00,0.00,Not Detected,0.0000,N/A,18.5,3670.7
2025-12-05 13:38:20.337069,0.00,0.00,Not Detected,0.0000,N/A,25.1,3673.4
2025-12-05 13:38:21.346923,0.00,0.00,Not Detected,0.0000,N/A,18.9,3670.8
2025-12-05 13:38:22.355432,0.00,0.00,Not Detected,0.0000,N/A,19.3,3674.0
2025-12-05 13:38:23.363501,0.00,0.00,Not Detected,0.0000,N/A,18.6,3671.4
2025-12-05 13:38:24.372568,0.00,0.00,Not Detected,0.0000,N/A,19.2,3670.2
2025-12-05 13:38:25.375729,0.00,0.00,Not Detected,0.0000,N/A,18.6,3670.5
2025-12-05 13:38:26.393625,0.00,0.00,Not Detected,0.0000,N/A,19.1,3670.2
2025-12-05 13:38:27.405038,0.00,0.00,Not Detected,0.0000,N/A,19.4,3668.6
2025-12-05 13:38:28.414920,0.00,0.00,Not Detected,0.0000,N/A,19.0,3670.7
2025-12-05 13:38:29.424195,0.00,0.00,Not Detected,0.0000,N/A,18.4,3671.0
2025-12-05 13:38:30.433648,0.00,0.00,Not Detected,0.0000,N/A,19.1,3670.9
2025-12-05 13:38:31.443054,0.00,0.00,Not Detected,0.0000,N/A,19.4,3670.4
2025-12-05 13:38:32.452327,0.00,0.00,Not Detected,0.0000,N/A,19.3,3669.6
2025-12-05 13:38:33.462114,0.00,0.00,Not Detected,0.0000,N/A,21.9,3685.9
2025-12-05 13:38:34.462910,0.00,0.00,Not Detected,0.0000,N/A,20.7,3685.5
2025-12-05 13:38:35.466876,0.00,76.26,Not Detected,0.0000,N/A,22.3,3747.8
